file,original_snr,new_snr
noisy26_SNRdb_30.0_clnsp26.wav,30.0,33.30688571579227
noisy26_SNRdb_40.0_clnsp26.wav,40.0,32.48130736506995
noisy27_SNRdb_0.0_clnsp27.wav,0.0,27.007464667224326
noisy27_SNRdb_10.0_clnsp27.wav,10.0,28.591797631599185
noisy27_SNRdb_20.0_clnsp27.wav,20.0,30.38164237268316
noisy27_SNRdb_30.0_clnsp27.wav,30.0,31.540594242357027
noisy27_SNRdb_40.0_clnsp27.wav,40.0,32.20420504349852
noisy28_SNRdb_0.0_clnsp28.wav,0.0,27.598423076277257
noisy28_SNRdb_10.0_clnsp28.wav,10.0,29.3534679350628
noisy28_SNRdb_20.0_clnsp28.wav,20.0,30.887679026979615
noisy28_SNRdb_30.0_clnsp28.wav,30.0,31.575127631503545
noisy28_SNRdb_40.0_clnsp28.wav,40.0,31.840801835251593
noisy29_SNRdb_0.0_clnsp29.wav,0.0,26.943063010252658
noisy29_SNRdb_10.0_clnsp29.wav,10.0,28.964873932419167
noisy29_SNRdb_20.0_clnsp29.wav,20.0,30.422529391149062
noisy29_SNRdb_30.0_clnsp29.wav,30.0,32.04889929388611
noisy29_SNRdb_40.0_clnsp29.wav,40.0,33.1293695671089
noisy2_SNRdb_0.0_clnsp2.wav,0.0,27.533321247990543
noisy2_SNRdb_10.0_clnsp2.wav,10.0,29.20376852735479
noisy2_SNRdb_20.0_clnsp2.wav,20.0,30.65818599267193
noisy2_SNRdb_30.0_clnsp2.wav,30.0,31.08547143687469
noisy2_SNRdb_40.0_clnsp2.wav,40.0,31.5946841070256
noisy3_SNRdb_0.0_clnsp3.wav,0.0,27.19454683958753
noisy3_SNRdb_10.0_clnsp3.wav,10.0,28.856045700444497
noisy3_SNRdb_20.0_clnsp3.wav,20.0,30.681617825396003
noisy3_SNRdb_30.0_clnsp3.wav,30.0,31.729838256794544
noisy3_SNRdb_40.0_clnsp3.wav,40.0,32.94284684890249
noisy4_SNRdb_0.0_clnsp4.wav,0.0,25.948073798534356
noisy4_SNRdb_10.0_clnsp4.wav,10.0,27.340552086259887
noisy4_SNRdb_20.0_clnsp4.wav,20.0,29.583417211051014
noisy4_SNRdb_30.0_clnsp4.wav,30.0,31.468139968586804
noisy4_SNRdb_40.0_clnsp4.wav,40.0,33.1056059202794
noisy5_SNRdb_0.0_clnsp5.wav,0.0,25.48459488815627
noisy5_SNRdb_10.0_clnsp5.wav,10.0,28.04317243363853
noisy5_SNRdb_20.0_clnsp5.wav,20.0,29.994537345477525
noisy5_SNRdb_30.0_clnsp5.wav,30.0,31.36981745557145
noisy5_SNRdb_40.0_clnsp5.wav,40.0,32.681154348713825
noisy6_SNRdb_0.0_clnsp6.wav,0.0,27.998124212627438
noisy6_SNRdb_10.0_clnsp6.wav,10.0,29.46517176873739
noisy6_SNRdb_20.0_clnsp6.wav,20.0,30.890166248508862
noisy6_SNRdb_30.0_clnsp6.wav,30.0,31.788353295958295
noisy6_SNRdb_40.0_clnsp6.wav,40.0,32.26849357444876
noisy7_SNRdb_0.0_clnsp7.wav,0.0,29.933581177591147
noisy7_SNRdb_10.0_clnsp7.wav,10.0,30.828746772667692
noisy7_SNRdb_20.0_clnsp7.wav,20.0,31.29561328106492
noisy7_SNRdb_30.0_clnsp7.wav,30.0,31.324497459757797
noisy7_SNRdb_40.0_clnsp7.wav,40.0,31.361188190894204
noisy8_SNRdb_0.0_clnsp8.wav,0.0,28.365326889404066
noisy8_SNRdb_10.0_clnsp8.wav,10.0,29.63636872745812
noisy8_SNRdb_20.0_clnsp8.wav,20.0,30.96755576195853
noisy8_SNRdb_30.0_clnsp8.wav,30.0,31.808964142714295
noisy8_SNRdb_40.0_clnsp8.wav,40.0,32.1868909402679
noisy9_SNRdb_0.0_clnsp9.wav,0.0,28.396923541355758
noisy9_SNRdb_10.0_clnsp9.wav,10.0,29.447122269126943
noisy9_SNRdb_20.0_clnsp9.wav,20.0,30.817611115327097
noisy9_SNRdb_30.0_clnsp9.wav,30.0,31.820241082958862
noisy9_SNRdb_40.0_clnsp9.wav,40.0,32.087598103854155
