file,original_snr,new_snr
noisy4_SNRdb_20.0_clnsp4.wav,20.0,29.76910326269598
noisy4_SNRdb_30.0_clnsp4.wav,30.0,31.86282573399469
noisy4_SNRdb_40.0_clnsp4.wav,40.0,33.21240791578008
noisy5_SNRdb_0.0_clnsp5.wav,0.0,25.64140982482583
noisy5_SNRdb_10.0_clnsp5.wav,10.0,28.02550704949022
noisy5_SNRdb_20.0_clnsp5.wav,20.0,29.765179268333593
noisy5_SNRdb_30.0_clnsp5.wav,30.0,31.576309646534952
noisy5_SNRdb_40.0_clnsp5.wav,40.0,32.80466687106155
noisy6_SNRdb_0.0_clnsp6.wav,0.0,27.900946742111678
noisy6_SNRdb_10.0_clnsp6.wav,10.0,29.627603496457652
noisy6_SNRdb_20.0_clnsp6.wav,20.0,31.18440158043937
noisy6_SNRdb_30.0_clnsp6.wav,30.0,31.88729511243991
noisy6_SNRdb_40.0_clnsp6.wav,40.0,32.580966144166275
noisy7_SNRdb_0.0_clnsp7.wav,0.0,30.06955596818579
noisy7_SNRdb_10.0_clnsp7.wav,10.0,30.956177045290598
noisy7_SNRdb_20.0_clnsp7.wav,20.0,31.499553875460926
noisy7_SNRdb_30.0_clnsp7.wav,30.0,31.618939180279504
noisy7_SNRdb_40.0_clnsp7.wav,40.0,31.754657799403617
noisy8_SNRdb_0.0_clnsp8.wav,0.0,27.91084473679642
noisy8_SNRdb_10.0_clnsp8.wav,10.0,30.03151630744149
noisy8_SNRdb_20.0_clnsp8.wav,20.0,31.17467122876972
noisy8_SNRdb_30.0_clnsp8.wav,30.0,31.92769343892987
noisy8_SNRdb_40.0_clnsp8.wav,40.0,32.35134237697582
noisy9_SNRdb_0.0_clnsp9.wav,0.0,28.531939880690583
noisy9_SNRdb_10.0_clnsp9.wav,10.0,29.95340413286202
noisy9_SNRdb_20.0_clnsp9.wav,20.0,31.152179595032123
noisy9_SNRdb_30.0_clnsp9.wav,30.0,32.067843673519135
noisy9_SNRdb_40.0_clnsp9.wav,40.0,32.1075627750959
